"age"	"kids06"	"kids714"	"kids1520"	"hh_inc"	"organic_tastes_better"	"organic_buyer"	"pay_more_organic"	"organic_salience"	"capital"	"urban"	"rural"	"edu_long"	"edu_medium"	"edu_short"	"female"	"org_vol_share"
"1577"	50	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	0.678705793829947
"1578"	66	0	0	0	7	1	0	0	0	0	1	0	0	0	0	1	0
"1579"	69	0	0	0	12	0	1	0	0	0	1	0	0	1	0	1	0.285866496190933
"1580"	53	0	0	1	6	1	1	1	1	0	1	0	0	0	1	1	17.64
"1581"	64	0	0	0	12	0	0	0	0	1	0	0	1	0	0	1	0.17972871137905
"1582"	64	0	0	0	12	1	0	1	0	0	0	1	0	0	1	1	0.0865370974606327
"1583"	41	0	1	0	6	0	1	1	1	1	0	0	1	0	0	1	4.63008849557522
"1584"	51	0	0	0	10	1	1	1	1	0	0	1	0	1	0	1	0
"1585"	48	0	0	0	6	1	0	0	1	1	0	0	0	0	1	1	0.238505747126437
"1586"	66	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
"1587"	59	0	0	0	4	0	0	0	0	0	1	0	0	1	0	1	0.0534556490550421
"1588"	32	0	0	0	7	0	0	0	1	0	1	0	0	1	0	1	1.5952380952381
"1589"	39	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0.210526315789474
"1590"	58	0	0	0	7	0	1	1	0	0	1	0	1	0	0	0	0.123799573499735
"1591"	65	0	0	0	9	0	0	0	0	1	0	0	0	1	0	0	0.199053847943541
"1592"	46	0	0	0	3	1	1	1	1	0	1	0	0	0	1	1	8.54
"1593"	40	0	1	2	4	0	0	0	0	1	0	0	0	1	0	1	0
"1594"	66	0	0	0	8	0	0	0	0	0	1	0	0	1	0	1	0.0432829278983125
"1595"	49	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0
"1596"	64	0	0	0	8	0	0	0	0	0	1	0	0	1	0	1	0.0456478632478632
"1597"	67	0	0	0	5	1	0	1	0	0	1	0	0	0	1	1	0.0306630893062476
"1598"	69	0	0	0	5	0	1	1	1	0	0	1	0	0	1	0	0.232166018158236
"1599"	31	0	0	0	12	0	1	1	1	0	1	0	1	0	0	1	0
"1600"	56	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.0682687056253413
"1601"	63	0	0	0	12	0	1	1	1	0	1	0	1	0	0	1	0.331797235023041
"1602"	35	0	0	0	12	0	0	0	0	0	1	0	0	0	0	1	1.50522648083624
"1603"	73	0	0	0	10	0	0	0	0	0	1	0	0	1	0	1	0.0453046594982079
"1604"	55	0	0	1	6	0	0	0	0	1	0	0	0	1	0	1	0.133258678611422
"1605"	36	1	0	0	6	0	1	0	1	0	1	0	0	1	0	0	0.103487064116985
"1606"	53	0	0	0	11	0	0	0	0	0	1	0	1	0	0	1	0
"1607"	53	0	0	0	9	0	0	0	0	0	1	0	0	1	0	1	0.0356430446194226
"1608"	31	0	1	0	3	0	0	0	0	0	1	0	0	1	0	1	0.117416829745597
"1609"	46	0	2	0	12	1	0	1	1	0	1	0	0	0	1	1	0
"1610"	54	0	0	0	7	1	1	1	0	0	1	0	0	0	0	1	0
"1611"	23	0	0	0	7	0	1	0	1	1	0	0	1	0	0	1	0.157407407407407
"1612"	36	1	0	0	3	0	0	0	0	1	0	0	1	0	0	1	0
"1613"	44	0	1	0	12	1	0	1	1	0	0	1	0	1	0	1	0
"1614"	36	2	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0.250451407328731
"1615"	52	0	0	0	6	0	0	0	0	1	0	0	0	0	1	1	0.0813008130081301
"1616"	25	0	0	0	4	1	0	0	0	0	1	0	0	1	0	1	0.563693961793223
"1617"	47	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0
"1618"	69	0	0	0	6	1	1	1	1	0	1	0	0	1	0	1	5.12359550561798
"1619"	52	0	0	0	10	0	0	0	0	1	0	0	0	0	0	1	0.432276657060519
"1620"	42	0	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0
"1621"	42	1	1	0	12	1	0	1	0	1	0	0	0	0	0	1	0.292268305171531
"1622"	33	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0
"1623"	60	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0.100071479628306
"1624"	71	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0.443447037701975
"1625"	77	0	0	0	7	0	0	0	0	1	0	0	0	1	0	0	0.635990888382688
"1626"	65	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.376940133037694
"1627"	22	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0
"1628"	68	0	0	0	8	1	1	1	0	0	1	0	0	0	0	1	0.894935752078609
"1629"	60	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0.0948406676783005
"1630"	45	0	2	1	12	0	0	0	1	0	1	0	0	1	0	1	0.0355351170568562
"1631"	51	0	0	0	4	0	0	1	0	0	0	1	1	0	0	1	0.117241379310345
"1632"	46	0	0	0	5	1	1	0	0	0	1	0	0	0	0	1	0.275862068965517
"1633"	56	0	0	1	11	0	0	0	0	0	1	0	1	0	0	0	0.148339907955293
"1634"	59	0	0	0	4	1	1	1	1	0	1	0	0	1	0	0	4.33333333333333
"1635"	43	0	2	0	11	1	1	1	0	0	1	0	0	0	0	1	0.436507936507937
"1636"	57	0	0	0	12	1	1	1	1	0	0	1	0	1	0	1	0.276661024121879
"1637"	49	0	1	1	8	0	0	0	0	0	1	0	1	0	0	0	0.0919540229885057
"1638"	54	0	0	0	10	0	0	0	0	0	1	0	0	0	0	1	0.281407552217306
"1639"	74	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0.283355644801428
"1640"	38	0	1	1	5	0	0	0	0	1	0	0	0	0	1	1	0.0252040326452232
"1641"	54	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	0.0497062810664257
"1642"	53	0	0	1	6	1	0	0	1	1	0	0	0	1	0	1	0.190789473684211
"1643"	60	0	0	0	3	1	1	0	0	0	1	0	0	0	0	1	0.165702578934683
"1644"	32	0	0	0	3	0	0	0	0	0	1	0	1	0	0	1	1.25
"1645"	48	0	0	1	2	1	1	0	1	0	0	1	0	1	0	1	0.208086618169514
"1646"	55	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.178069353327085
"1647"	50	0	0	0	6	0	0	0	1	0	1	0	0	1	0	1	0.152801358234295
"1648"	55	0	0	0	4	1	1	1	1	0	1	0	0	0	1	1	1.39083557951482
"1649"	67	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0.982758620689655
"1650"	69	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.0534213976980234
"1651"	24	0	0	0	7	0	0	0	0	0	0	1	0	0	0	1	0
"1652"	64	0	0	0	8	1	1	1	1	0	1	0	1	0	0	1	0.487138477942156
"1653"	71	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0
"1654"	59	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0
"1655"	58	0	0	0	12	0	0	1	0	0	1	0	0	1	0	0	1.55644891122278
"1656"	32	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.0508646998982706
"1657"	68	0	0	0	10	0	0	0	0	0	1	0	1	0	0	1	0.0751597143930853
"1658"	64	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	1.09090909090909
"1659"	27	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0.147719044170891
"1660"	61	0	0	0	6	1	1	1	0	0	0	1	0	0	0	0	0.27013251783894
"1661"	57	0	0	1	12	0	1	1	0	1	0	0	1	0	0	1	0.684491545991425
"1662"	74	0	0	0	4	0	1	0	1	0	0	1	0	0	1	1	0.0584415584415584
"1663"	49	0	1	0	7	1	1	1	1	0	1	0	0	1	0	0	0.675909878682842
"1664"	55	0	0	0	9	0	1	1	1	0	1	0	0	1	0	0	4.84931506849315
"1665"	32	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0.210918114143921
"1666"	31	1	0	1	9	0	0	0	0	0	1	0	0	0	1	1	0.954545454545455
"1667"	55	0	1	0	8	1	1	1	1	0	0	1	1	0	0	1	0.750617283950617
"1668"	73	0	0	0	7	0	0	1	1	0	1	0	0	1	0	1	0.351603101424979
"1669"	59	0	0	0	6	1	1	1	0	0	0	1	0	1	0	1	0.208387096774194
"1670"	70	0	0	0	6	0	0	1	1	0	1	0	0	0	1	1	4.44210526315789
"1671"	53	0	0	0	12	0	0	0	1	0	0	1	0	1	0	1	0.096
"1672"	70	0	0	0	5	0	0	0	0	0	1	0	0	1	0	1	0.0715502555366269
"1673"	67	0	0	0	10	0	0	1	0	1	0	0	0	1	0	0	0.289269678013586
"1674"	78	0	0	0	6	0	0	0	0	0	1	0	1	0	0	1	0.0318906605922551
"1675"	75	0	0	0	6	0	0	1	1	0	1	0	0	0	1	0	0.0156739811912226
"1676"	70	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0.46875
"1677"	29	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0
"1678"	78	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0.00572519083969466
"1679"	26	0	0	0	3	0	1	1	1	1	0	0	0	1	0	1	0
"1680"	61	0	0	0	4	1	1	1	1	0	1	0	1	0	0	1	0.19236641221374
"1681"	34	0	0	0	12	0	0	0	0	0	0	1	0	0	0	1	0.0872093023255814
"1682"	71	0	0	0	7	1	1	0	0	0	1	0	0	0	0	1	0.876470588235294
"1683"	73	0	0	0	5	0	1	0	1	0	0	1	1	0	0	0	0.0538757559098406
"1684"	74	0	0	0	9	1	1	1	0	0	0	1	0	0	0	1	0.743243243243243
"1685"	59	0	0	0	6	1	1	1	0	0	1	0	0	0	0	1	7.91868131868132
"1686"	39	1	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0
"1687"	67	0	0	0	10	0	0	0	0	0	1	0	0	0	1	0	0.0727027936721643
"1688"	69	0	0	0	7	1	1	1	1	0	0	1	1	0	0	1	0.306997742663657
"1689"	69	0	0	0	7	0	0	0	0	0	0	1	0	1	0	0	0.0445555583058987
"1690"	40	0	0	0	10	0	0	1	1	0	1	0	1	0	0	0	0.371428571428571
"1691"	51	1	1	1	7	0	1	0	1	0	1	0	0	1	0	0	0.0474081792133368
"1692"	61	0	0	0	9	0	0	0	1	0	0	1	1	0	0	1	1.00106382978723
"1693"	40	0	0	0	12	0	0	0	0	0	1	0	0	0	1	1	0.0755857898715042
"1694"	31	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0
"1695"	48	0	0	0	5	0	1	0	0	1	0	0	1	0	0	1	0.24126455906822
"1696"	35	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0.365853658536585
"1697"	63	0	0	0	10	0	1	1	1	0	0	1	1	0	0	1	0.0486381322957198
"1698"	42	1	1	0	8	1	1	1	0	0	0	1	0	1	0	1	0
"1699"	46	0	0	0	12	0	1	1	0	1	0	0	0	1	0	0	1.23230490018149
"1700"	77	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0.0259454705364996
"1701"	39	2	1	0	9	1	1	1	1	0	1	0	1	0	0	1	0.541816316059518
"1702"	67	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0.0580405021765188
"1703"	65	0	0	0	11	0	0	0	0	0	1	0	0	0	0	1	0.0128854909372047
"1704"	71	0	0	0	4	0	1	1	1	0	1	0	0	0	1	0	0.256410256410256
"1705"	32	0	1	0	4	0	1	1	0	0	1	0	1	0	0	1	0
"1706"	44	0	0	2	6	1	0	1	0	1	0	0	1	0	0	1	0.0444960982898888
"1707"	69	0	0	0	9	1	1	1	1	0	1	0	0	1	0	1	0.267247043363995
"1708"	46	0	2	1	10	0	0	0	0	0	0	1	0	1	0	0	0.0746849229811732
"1709"	75	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0.202987101154107
"1710"	80	0	0	0	9	0	1	1	1	0	0	1	0	1	0	1	0
"1711"	56	0	0	1	7	0	0	0	0	0	0	1	0	0	1	1	0.198960653303638
"1712"	73	0	0	0	3	1	0	0	1	0	1	0	0	0	1	1	0
"1713"	43	0	2	0	10	0	0	0	0	1	0	0	0	1	0	1	0.048582995951417
"1714"	53	0	0	0	12	0	0	0	0	0	0	1	0	1	0	1	0.195976638546398
"1715"	32	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	2.83720930232558
"1716"	63	0	0	0	12	1	0	0	1	0	0	1	0	1	0	0	0.0399873056172644
"1717"	62	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.888888888888889
"1718"	39	0	0	2	10	0	0	0	1	1	0	0	0	0	1	1	0.0516651104886399
"1719"	60	0	0	0	11	0	0	0	0	0	1	0	0	0	1	0	0.327868852459016
"1720"	57	0	0	0	12	1	0	0	1	0	1	0	1	0	0	1	0.316050328620512
"1721"	58	0	0	0	3	1	0	1	0	1	0	0	0	1	0	1	0.435331230283912
"1722"	37	0	0	0	12	0	0	0	0	1	0	0	0	1	0	1	0
"1723"	71	0	0	0	2	0	1	1	1	0	1	0	1	0	0	0	0.950155763239875
"1724"	39	2	0	0	7	0	0	0	1	0	1	0	0	1	0	1	0.552816901408451
"1725"	38	3	2	0	7	0	0	0	0	0	1	0	0	1	0	1	0.140845070422535
"1726"	34	1	1	0	8	0	0	0	0	0	1	0	0	0	1	1	0.460050699464839
"1727"	55	0	1	0	9	1	1	1	1	0	0	1	0	1	0	1	0.0360522757999099
"1728"	63	0	0	0	7	0	0	0	0	1	0	0	0	1	0	1	0.0513119533527697
"1729"	50	0	2	0	6	0	0	0	0	0	0	1	0	0	0	1	0.0295420974889217
"1730"	46	0	0	2	12	0	0	0	0	0	0	1	0	0	0	1	0.0716878402903811
"1731"	61	0	0	0	5	1	1	1	1	0	1	0	1	0	0	1	6.56865516916408
"1732"	32	2	0	0	12	0	0	1	0	0	1	0	0	1	0	1	11
"1733"	53	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.0701923076923077
"1734"	49	0	0	1	7	0	0	0	0	0	1	0	0	1	0	1	0.364141084258654
"1735"	56	0	0	1	9	1	1	1	1	0	0	1	0	1	0	1	0.212483399734396
"1736"	51	0	0	0	12	0	0	0	0	0	1	0	0	1	0	1	0.145301148347785
"1737"	51	0	1	0	12	0	0	0	0	1	0	0	0	1	0	1	0.355218986650012
"1738"	51	0	0	1	8	1	0	0	1	0	1	0	1	0	0	1	0.0497357786757849
"1739"	48	0	1	0	9	1	1	1	1	0	0	1	1	0	0	1	0.153231179213857
"1740"	74	0	0	0	5	0	0	1	0	0	1	0	0	1	0	1	0.122329283619606
"1741"	33	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0.371323529411765
"1742"	51	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1.20845921450151
"1743"	44	1	2	0	11	0	0	0	0	0	0	1	0	0	0	1	0.0138888888888889
"1744"	51	0	0	0	12	0	0	0	0	0	0	1	0	1	0	0	0.115384615384615
"1745"	29	0	0	0	2	0	1	1	0	0	1	0	0	0	1	1	1.47186932849365
"1746"	34	0	0	0	5	0	0	0	0	0	1	0	1	0	0	1	0.352941176470588
"1747"	37	0	0	0	12	0	1	1	1	0	1	0	0	1	0	0	0.607843137254902
"1748"	67	0	0	0	7	0	1	1	0	1	0	0	0	1	0	1	0.34375
"1749"	70	0	0	0	4	0	0	0	0	0	1	0	1	0	0	1	0.0851048353366915
"1750"	56	0	1	0	5	1	1	1	0	1	0	0	0	0	0	0	0.456896551724138
"1751"	44	0	1	0	10	0	0	1	0	0	1	0	0	1	0	1	0.627302786962683
"1752"	59	0	0	0	2	0	0	0	1	0	0	1	0	1	0	1	0.0436205016357688
"1753"	75	0	0	0	5	0	0	0	0	0	0	1	0	1	0	1	0.034181240063593
"1754"	49	0	0	0	8	0	0	0	0	0	0	1	1	0	0	1	0.0449236298292902
"1755"	58	0	0	0	4	1	1	1	1	0	0	1	0	1	0	1	0.538881309686221
"1756"	54	0	0	0	12	0	1	1	1	1	0	0	0	1	0	1	0.263245848955544
"1757"	65	0	0	0	8	0	0	0	0	0	1	0	0	0	1	1	0.141898864809082
"1758"	60	0	0	0	4	1	1	1	1	0	0	1	1	0	0	1	0.430603613994617
"1759"	54	0	0	2	6	1	1	1	1	0	1	0	0	0	1	1	0.297766749379653
"1760"	32	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0
"1761"	57	0	0	0	7	0	1	1	1	1	0	0	0	1	0	1	0.419354838709677
"1762"	40	0	2	0	12	1	1	1	1	0	1	0	1	0	0	0	0.246808510638298
"1763"	40	1	1	0	12	0	0	0	0	0	1	0	1	0	0	1	0.152477763659466
"1764"	38	0	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0
"1765"	29	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0.903284671532847
"1766"	33	0	0	0	12	0	1	1	1	1	0	0	1	0	0	0	9.46511627906977
"1767"	48	0	3	1	12	0	0	0	0	1	0	0	0	1	0	1	0.0298374526831441
"1768"	68	0	0	0	6	1	1	1	1	0	1	0	0	1	0	1	1.88229571984436
"1769"	52	1	0	0	3	1	1	1	1	0	0	1	0	1	0	1	0.0424143556280587
"1770"	58	0	0	1	3	0	0	0	0	1	0	0	0	0	0	1	0.144478063540091
"1771"	35	1	1	0	12	1	1	1	1	0	1	0	1	0	0	1	0.987521663778163
"1772"	61	0	0	0	6	0	0	0	1	0	1	0	0	1	0	1	0.0849409732219983
"1773"	52	0	0	0	10	1	1	1	1	1	0	0	0	1	0	1	4.125
"1774"	41	0	1	0	12	1	1	1	0	1	0	0	1	0	0	1	0.144810493191122
"1775"	67	0	0	0	8	1	0	0	1	0	1	0	0	1	0	1	0.245142002989537
"1776"	53	0	0	0	11	0	0	0	1	0	1	0	0	1	0	1	0.109456584799845
"1777"	42	0	0	0	7	0	1	0	0	1	0	0	0	1	0	1	0
"1778"	65	0	0	0	7	0	0	0	0	1	0	0	1	0	0	1	0.113669484115418
"1779"	26	0	0	0	7	0	0	1	0	1	0	0	1	0	0	1	0.387409200968523
"1780"	52	0	0	0	7	1	0	1	1	1	0	0	1	0	0	1	0.0232124352331606
"1781"	47	1	0	0	9	0	0	0	0	0	0	1	1	0	0	0	0.0408163265306122
"1782"	71	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0.105263157894737
"1783"	57	0	0	0	8	0	0	0	0	0	1	0	0	0	0	1	0.0446428571428571
"1784"	52	0	0	2	8	0	0	0	0	1	0	0	1	0	0	1	0.0987306064880113
"1785"	63	0	0	0	10	0	0	1	1	0	0	1	0	1	0	1	0.0858034321372855
"1786"	60	0	0	0	3	1	1	1	1	0	1	0	1	0	0	0	0.173100871731009
"1787"	42	1	2	0	8	1	1	1	1	1	0	0	1	0	0	1	2.36458333333333
"1788"	56	0	0	0	8	0	0	0	0	1	0	0	1	0	0	1	0.205730288668677
"1789"	54	0	0	0	4	1	0	1	0	0	1	0	0	1	0	1	1.08911486852398
"1790"	42	0	0	0	7	1	1	1	1	0	0	1	0	1	0	0	0.539130434782609
"1791"	69	0	0	0	3	0	0	0	0	0	1	0	0	1	0	1	0.0204918032786885
"1792"	69	0	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0.064
"1793"	37	0	2	0	4	0	0	0	0	0	1	0	0	0	0	1	0
"1794"	32	0	0	0	12	0	1	0	1	1	0	0	1	0	0	0	0.85251677852349
"1795"	39	0	1	1	7	0	0	1	1	0	1	0	0	0	1	1	0.143700787401575
"1796"	57	0	0	0	6	0	0	0	0	0	0	1	0	0	0	1	0.120448694372931
"1797"	47	0	1	2	7	0	0	0	0	0	1	0	1	0	0	1	0.0640520299566417
"1798"	25	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0.533333333333333
"1799"	60	0	0	0	8	0	0	0	0	0	0	1	1	0	0	1	0.351895991332611
"1800"	34	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1.29032258064516
"1801"	23	0	0	0	7	1	1	1	1	0	1	0	0	0	1	1	0.327160493827161
"1802"	60	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0.0182411143662595
"1803"	57	0	0	0	11	1	0	1	0	1	0	0	1	0	0	1	0.21453730387448
"1804"	54	0	1	1	12	1	1	1	1	0	0	1	1	0	0	1	0.136109976861304
"1805"	48	0	1	2	5	0	0	0	0	1	0	0	0	1	0	1	0.084545147108556
"1806"	44	0	1	1	12	0	0	0	0	0	0	1	0	1	0	1	0.183714001986097
"1807"	54	0	1	1	8	0	0	0	0	1	0	0	1	0	0	0	0.0304259634888438
"1808"	37	1	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0.0287769784172662
"1809"	32	2	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0.0337972166998012
"1810"	71	0	0	0	4	1	1	1	1	0	1	0	1	0	0	1	1.57483443708609
"1811"	29	0	0	0	7	1	0	0	1	0	1	0	1	0	0	1	0.63485342019544
"1812"	44	0	1	0	11	1	0	0	1	0	0	1	0	0	1	1	0.714285714285714
"1813"	37	0	1	0	7	1	1	1	1	1	0	0	1	0	0	1	1.32758620689655
"1814"	65	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0.071099712634799
"1815"	32	0	0	0	3	1	0	0	1	0	1	0	0	0	1	0	21.6755319148936
"1816"	33	0	0	0	8	1	1	1	1	0	1	0	0	1	0	1	1.3741478411977
"1817"	26	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0.385964912280702
"1818"	22	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
"1819"	47	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0
"1820"	26	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	0.527411519777932
"1821"	33	1	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0
"1822"	21	0	0	1	7	0	0	0	0	0	1	0	0	0	0	1	0
"1823"	25	0	0	0	2	0	0	0	1	1	0	0	1	0	0	1	0
"1824"	26	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	0.503156331229113
"1825"	34	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1.32142857142857
"1826"	47	0	0	0	8	0	0	0	0	0	1	0	0	1	0	0	0.173403034553105
"1827"	36	1	1	0	12	0	0	0	0	0	1	0	0	0	1	1	0.0317796610169492
"1828"	61	0	0	0	3	1	1	1	1	0	0	1	0	1	0	1	0.676148796498906
"1829"	22	0	0	1	7	0	0	0	0	0	0	1	0	0	0	1	0
"1830"	49	0	1	1	7	1	0	0	1	0	0	1	0	1	0	1	0.161418682523237
"1831"	49	0	0	2	7	0	0	0	0	0	1	0	0	0	0	1	0.143418467583497
"1832"	60	0	1	0	7	1	1	1	1	0	1	0	0	1	0	0	0.0402092294921138
"1833"	62	0	0	0	7	0	0	0	1	0	1	0	1	0	0	1	0
"1834"	76	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.0302506482281763
"1835"	34	1	1	0	7	0	0	0	0	0	0	1	0	1	0	1	0
"1836"	32	0	0	0	2	0	0	0	1	0	1	0	0	1	0	1	0.320512820512821
"1837"	69	0	0	0	3	1	1	1	1	0	1	0	0	1	0	1	0.459235668789809
"1838"	24	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.167832167832168
"1839"	25	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0
"1840"	34	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0
"1841"	48	0	0	0	4	0	0	0	1	0	1	0	0	0	1	1	0.405405405405405
"1842"	33	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0.33698399326032
"1843"	28	0	0	0	5	0	0	0	0	1	0	0	1	0	0	1	0.25
"1844"	44	0	0	1	2	0	0	0	0	0	0	1	0	1	0	1	0.0133464456307952
"1845"	55	0	0	0	4	1	0	1	0	0	1	0	0	1	0	1	0.0739644970414201
"1846"	27	0	0	0	7	0	0	0	0	1	0	0	0	1	0	1	0.579710144927536
"1847"	51	0	0	0	6	1	1	1	1	0	1	0	1	0	0	1	0.220532319391635
"1848"	42	1	0	0	6	1	0	0	1	0	1	0	0	1	0	1	0.0668523676880223
"1849"	23	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	0.280612244897959
"1850"	22	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0.0408542246982358
"1851"	65	0	0	0	10	0	0	0	0	0	1	0	0	0	0	1	0.134575569358178
"1852"	57	0	0	0	3	0	0	0	0	1	0	0	0	1	0	1	2.68028169014085
"1853"	55	0	0	1	7	0	1	0	0	0	1	0	0	1	0	1	0.044280442804428
"1854"	36	2	0	0	11	0	0	0	0	0	1	0	0	0	1	0	0.147058823529412
"1855"	26	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0.184344109003473
"1856"	36	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0
"1857"	24	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0.116211504938989
"1858"	25	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.205696202531646
"1859"	26	0	0	0	4	0	0	0	0	0	1	0	1	0	0	1	0
"1860"	27	0	0	0	5	1	0	1	0	0	1	0	0	0	1	1	5.6426735218509
"1861"	56	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0.16260162601626
"1862"	37	1	0	0	12	0	0	0	0	0	1	0	0	1	0	1	0.0680272108843537
"1863"	24	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
"1864"	27	0	0	0	3	0	0	1	1	0	1	0	0	0	1	1	3.08207171314741
"1865"	28	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0.572727272727273
"1866"	26	0	0	0	6	0	0	0	0	0	0	1	0	1	0	1	0.0207253886010363
"1867"	24	0	0	0	3	0	1	1	1	0	1	0	0	0	1	1	0.253182461103253
"1868"	48	0	2	0	7	0	0	0	0	0	1	0	0	0	1	1	0
"1869"	30	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0
"1870"	71	0	0	0	4	1	1	1	1	0	1	0	1	0	0	1	0.966666666666667
"1871"	66	0	0	0	2	1	0	1	1	0	0	1	1	0	0	1	0
"1872"	28	0	0	0	11	0	0	0	1	1	0	0	1	0	0	1	0.697674418604651
"1873"	40	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0
"1874"	39	0	2	1	12	1	0	1	0	0	1	0	1	0	0	1	0.353365384615385
"1875"	49	0	0	0	4	1	1	1	1	0	1	0	1	0	0	1	0.919025522041763
"1876"	34	2	0	0	12	0	0	1	0	0	1	0	0	1	0	1	0.190183686728486
"1877"	28	1	1	1	12	0	0	0	0	0	1	0	1	0	0	1	0.093603744149766
"1878"	33	0	0	0	10	0	0	0	1	0	1	0	1	0	0	1	0.697375193000515
"1879"	53	0	0	1	10	0	0	0	0	0	1	0	0	1	0	1	0.0802223987291501
"1880"	38	0	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0.383886255924171
"1881"	32	0	0	0	7	1	0	1	1	0	1	0	0	1	0	1	0.072666294019005
"1882"	38	0	0	2	2	0	0	0	0	0	1	0	1	0	0	1	0.115131578947368
"1883"	28	2	0	0	6	0	0	1	1	0	1	0	0	0	1	1	0
"1884"	40	0	0	0	2	0	0	0	0	0	1	0	1	0	0	1	1.02941176470588
"1885"	64	0	0	0	4	0	0	1	0	1	0	0	0	0	1	1	0.245434623813002
"1886"	51	0	2	0	12	0	0	1	1	0	1	0	0	0	1	1	0.139334155363748
"1887"	44	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0
"1888"	24	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0.2
"1889"	28	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0.087708830548926
"1890"	41	0	0	0	7	1	1	1	0	0	0	1	0	0	0	1	0
